0.0100000000,0.0000028317,-0.0000004833,0.9995098427,1.0000000000,-0.0000000458,-0.0000054489,-0.0000047846,-0.0000003298,0.0000036036,0.0000294942,-0.0000089379,-0.0000038917,0.0000005239,0.0000002117,0.0000017220,0.0000071431,0.0000054411,0.0000015780,0.0000002344,0.0006361044,-0.0001086404,-0.0980231415,0.0000076585,-0.0024688234,-0.0024592319,-0.0000971790,0.0005862496,0.0067140757,-0.0013296081,-0.0006136101,0.0001854509,0.0000274532,0.0003249067,0.0013425734,0.0010350427,0.0004148446,0.0000063236
0.0110000000,0.0000035034,-0.0000005990,0.9994069189,1.0000000000,-0.0000000404,-0.0000067530,-0.0000061112,-0.0000004355,0.0000042017,0.0000366187,-0.0000102793,-0.0000045095,0.0000007263,0.0000002403,0.0000020574,0.0000085139,0.0000065032,0.0000020114,0.0000002383,0.0007070698,-0.0001228699,-0.1078244245,0.0000142805,-0.0027469798,-0.0028502201,-0.0001142940,0.0006092509,0.0075361005,-0.0013515492,-0.0006209869,0.0002195551,0.0000298703,0.0003453974,0.0013961285,0.0010864098,0.0004519254,0.0000012714
0.0120000000,0.0000042455,-0.0000007292,0.9992941938,0.9999999999,-0.0000000315,-0.0000081952,-0.0000076376,-0.0000005585,0.0000048211,0.0000445690,-0.0000116384,-0.0000051320,0.0000009632,0.0000002717,0.0000024120,0.0000099291,0.0000076106,0.0000024792,0.0000002373,0.0007773183,-0.0001376326,-0.1176257461,0.0000211427,-0.0030221054,-0.0032582326,-0.0001318630,0.0006299515,0.0083684599,-0.0013685906,-0.0006223424,0.0002541497,0.0000331582,0.0003638104,0.0014321865,0.0011265465,0.0004832541,-0.0000034063
0.0130000000,0.0000050594,-0.0000008748,0.9991716676,0.9999999999,-0.0000000194,-0.0000097775,-0.0000093743,-0.0000006993,0.0000054669,0.0000533779,-0.0000130315,-0.0000057555,0.0000012335,0.0000003074,0.0000027865,0.0000113779,0.0000087569,0.0000029739,0.0000002331,0.0008515638,-0.0001540688,-0.1274264966,0.0000269638,-0.0033111971,-0.0036945335,-0.0001498031,0.0006648404,0.0092652735,-0.0014268555,-0.0006273658,0.0002862868,0.0000388202,0.0003860299,0.0014672386,0.0011671691,0.0005052542,-0.0000044668
0.0140000000,0.0000059517,-0.0000010380,0.9990393412,0.9999999999,-0.0000000047,-0.0000115120,-0.0000113387,-0.0000008584,0.0000061566,0.0000631355,-0.0000145071,-0.0000063962,0.0000015356,0.0000003501,0.0000031856,0.0000128685,0.0000099507,0.0000034877,0.0000002297,0.0009348133,-0.0001726897,-0.1372261227,0.0000317325,-0.0036340217,-0.0041704867,-0.0001685367,0.0007173053,0.0102706121,-0.0015320650,-0.0006578094,0.0003184287,0.0000468948,0.0004131660,0.0015176033,0.0012232719,0.0005230635,-0.0000022123
0.0150000000,0.0000069332,-0.0000012210,0.9988972159,0.9999999998,0.0000000122,-0.0000134194,-0.0000135529,-0.0000010368,0.0000069072,0.0000739651,-0.0000161102,-0.0000070793,0.0000018710,0.0000004018,0.0000036150,0.0000144216,0.0000112108,0.0000040211,0.0000002293,0.0010305578,-0.0001938036,-0.1470242243,0.0000357823,-0.0040045840,-0.0046956746,-0.0001884885,0.0007870920,0.0114145241,-0.0016818782,-0.0007123927,0.0003527734,0.0000568275,0.0004468390,0.0015937813,0.0013011184,0.0005445336,0.0000016026
0.0160000000,0.0000080182,-0.0000014267,0.9987452934,0.9999999998,0.0000000310,-0.0000155271,-0.0000160447,-0.0000012359,0.0000077378,0.0000860238,-0.0000178886,-0.0000078286,0.0000022422,0.0000004644,0.0000040824,0.0000160681,0.0000125622,0.0000045794,0.0000002333,0.0011427571,-0.0002180289,-0.1568203247,0.0000391450,-0.0044382845,-0.0052832474,-0.0002101811,0.0008783074,0.0127367995,-0.0018850103,-0.0007907391,0.0003898572,0.0000685503,0.0004898675,0.0017060260,0.0014075250,0.0005727908,0.0000071579
0.0170000000,0.0000092257,-0.0000016583,0.9985835761,0.9999999997,0.0000000513,-0.0000178712,-0.0000188492,-0.0000014580,0.0000086719,0.0000995130,-0.0000198996,-0.0000086711,0.0000026523,0.0000005395,0.0000045984,0.0000178495,0.0000140377,0.0000051708,0.0000002439,0.0012753430,-0.0002458311,-0.1666139777,0.0000422084,-0.0049508259,-0.0059473372,-0.0002343642,0.0009913923,0.0142746349,-0.0021383973,-0.0009007616,0.0004319096,0.0000817556,0.0005430028,0.0018631895,0.0015497041,0.0006123097,0.0000138708
0.0180000000,0.0000105745,-0.0000019191,0.9984120661,0.9999999995,0.0000000735,-0.0000204891,-0.0000220040,-0.0000017057,0.0000097200,0.0001146287,-0.0000221592,-0.0000096349,0.0000031096,0.0000006275,0.0000051694,0.0000198041,0.0000156691,0.0000058116,0.0000002594,0.0014247700,-0.0002760049,-0.1764056782,0.0000470689,-0.0055305725,-0.0066833234,-0.0002616514,0.0011037735,0.0159815144,-0.0023763869,-0.0010260716,0.0004842551,0.0000939373,0.0005996112,0.0020492092,0.0017152699,0.0006729408,0.0000162103
0.0190000000,0.0000120794,-0.0000022110,0.9982307652,0.9999999994,0.0000000987,-0.0000234103,-0.0000255439,-0.0000019823,0.0000108775,0.0001315212,-0.0000246426,-0.0000107195,0.0000036236,0.0000007269,0.0000057984,0.0000219513,0.0000174712,0.0000065215,0.0000002752,0.0015869545,-0.0003082056,-0.1861958761,0.0000541547,-0.0061616878,-0.0074875738,-0.0002920937,0.0012103090,0.0178240743,-0.0025852950,-0.0011404973,0.0005448979,0.0001046660,0.0006586100,0.0022459442,0.0018891861,0.0007489188,0.0000148056
0.0200000000,0.0000137517,-0.0000025361,0.9980396747,0.9999999992,0.0000001281,-0.0000266574,-0.0000295025,-0.0000022909,0.0000121384,0.0001503152,-0.0000273199,-0.0000119107,0.0000042016,0.0000008365,0.0000064870,0.0000242951,0.0000194472,0.0000073121,0.0000002882,0.0017589871,-0.0003423276,-0.1959848883,0.0000633928,-0.0068324732,-0.0083577141,-0.0003256350,0.0013103581,0.0197818395,-0.0027646829,-0.0012389531,0.0006124388,0.0001143780,0.0007184896,0.0024403674,0.0020621039,0.0008329024,0.0000110961
0.0210000000,0.0000155999,-0.0000028963,0.9978387957,0.9999999990,0.0000001625,-0.0000302479,-0.0000339121,-0.0000026346,0.0000134959,0.0001711177,-0.0000301619,-0.0000131929,0.0000048501,0.0000009555,0.0000072352,0.0000268283,0.0000215926,0.0000081888,0.0000002965,0.0019386205,-0.0003782793,-0.2057729656,0.0000746011,-0.0075338764,-0.0092909422,-0.0003620481,0.0014035634,0.0218382477,-0.0029143729,-0.0013231925,0.0006852409,0.0001236278,0.0007777287,0.0026232166,0.0022273051,0.0009206921,0.0000051320
0.0220000000,0.0000176309,-0.0000032933,0.9976281290,0.9999999987,0.0000002030,-0.0000341952,-0.0000388035,-0.0000030159,0.0000149431,0.0001940203,-0.0000331398,-0.0000145515,0.0000055743,0.0000010837,0.0000080418,0.0000295354,0.0000238979,0.0000091533,0.0000002983,0.0021240960,-0.0004159687,-0.2155603049,0.0000876036,-0.0082587920,-0.0102843347,-0.0004010913,0.0014895885,0.0239801932,-0.0030365932,-0.0013922673,0.0007636678,0.0001328156,0.0008351488,0.0027875747,0.0023811231,0.0010079281,-0.0000018179
0.0230000000,0.0000198496,-0.0000037288,0.9974076753,0.9999999983,0.0000002504,-0.0000385096,-0.0000442059,-0.0000034375,0.0000164727,0.0002191026,-0.0000362262,-0.0000159727,0.0000063791,0.0000012212,0.0000089045,0.0000323957,0.0000263500,0.0000102038,0.0000002926,0.0023140046,-0.0004552917,-0.2253470672,0.0001022120,-0.0090015461,-0.0113344210,-0.0004424534,0.0015681988,0.0261958390,-0.0031319214,-0.0014477760,0.0008467477,0.0001422872,0.0008898532,0.0029290811,0.0025199639,0.0010932341,-0.0000100160
0.0240000000,0.0000222600,-0.0000042044,0.9971774350,0.9999999978,0.0000003055,-0.0000431989,-0.0000501468,-0.0000039015,0.0000180771,0.0002464329,-0.0000393946,-0.0000174435,0.0000072688,0.0000013685,0.0000098204,0.0000353844,0.0000289334,0.0000113370,0.0000002784,0.0025071487,-0.0004961520,-0.2351334007,0.0001182452,-0.0097574062,-0.0124376966,-0.0004858319,0.0016394866,0.0284745563,-0.0032007246,-0.0014916050,0.0009333699,0.0001522736,0.0009412750,0.0030438463,0.0026435728,0.0011727453,-0.0000185196
0.0250000000,0.0000248647,-0.0000047216,0.9969374086,0.9999999972,0.0000003689,-0.0000482686,-0.0000566518,-0.0000044098,0.0000197491,0.0002760698,-0.0000426194,-0.0000189519,0.0000082470,0.0000015260,0.0000107858,0.0000384740,0.0000316312,0.0000125476,0.0000002553,0.0027025900,-0.0005384262,-0.2449194138,0.0001355634,-0.0105225746,-0.0135903339,-0.0005309496,0.0017032511,0.0308072938,-0.0032445592,-0.0015236300,0.0010234286,0.0001629033,0.0009889223,0.0031303128,0.0027498747,0.0012464545,-0.0000274597
0.0260000000,0.0000276657,-0.0000052817,0.9966875963,0.9999999965,0.0000004413,-0.0000537225,-0.0000637447,-0.0000049639,0.0000214810,0.0003080628,-0.0000458761,-0.0000204865,0.0000093169,0.0000016945,0.0000117968,0.0000416357,0.0000344259,0.0000138293,0.0000002229,0.0028995362,-0.0005819833,-0.2547051999,0.0001540408,-0.0112938449,-0.0147883520,-0.0005775367,0.0017593269,0.0331857300,-0.0032648462,-0.0015439287,0.0011167052,0.0001742433,0.0010324292,0.0031878639,0.0028371093,0.0013150640,-0.0000372063
0.0270000000,0.0000306799,-0.0000058783,0.9964280714,0.9999999957,0.0000005384,-0.0000595930,-0.0000714594,-0.0000056551,0.0000232281,0.0003426456,-0.0000484363,-0.0000355642,0.0000094452,0.0000018673,0.0000128071,0.0000449841,0.0000372654,0.0000134358,0.0000003347,0.0032476286,-0.0005967038,-0.2637705466,0.0003080431,-0.0126451529,-0.0162596966,-0.0012726826,0.0017420870,0.0375200350,0.0008153445,-0.0963651257,-0.0050867022,0.0003310023,0.0008636851,0.0045879851,0.0029086992,-0.0206741216,0.0016256460
0.0280000000,0.0000348755,-0.0000065827,0.9961649317,0.9999999945,0.0000006145,-0.0000679371,-0.0000803581,-0.0000096126,0.0000262657,0.0003930031,-0.0000481455,-0.0003499157,0.0000019711,0.0000049367,0.0000136666,0.0000582111,0.0000414399,-0.0001654831,0.0000060259,0.0054138923,-0.0008450914,-0.2594475567,-0.0001609828,-0.0223628594,-0.0191187694,-0.0075318819,0.0048949680,0.0663256623,-0.0053845535,-0.4910830024,-0.0027710774,0.0072649006,0.0004462210,0.0256395840,0.0024585856,-0.3446682838,0.0042293597
0.0290000000,0.0000417400,-0.0000075878,0.9959151769,0.9999999924,0.0000003037,-0.0000833106,-0.0000903792,-0.0000220388,0.0000342285,0.0004772226,-0.0000651046,-0.0008721154,0.0000110424,0.0000184107,0.0000121194,0.0000989859,0.0000394370,-0.0005784940,0.0000001718,0.0084072056,-0.0012059550,-0.2372176218,-0.0011646829,-0.0403425966,-0.0212876097,-0.0178729521,0.0116009231,0.1037149513,-0.0323331595,-0.5009889215,0.0244514196,0.0205163263,-0.0039282367,0.0556138791,-0.0046583386,-0.4333819655,-0.0186873441
0.0300000000,0.0000517798,-0.0000091190,0.9956954341,0.9999999889,-0.0000006962,-0.0001091994,-0.0001018143,-0.0000461643,0.0000510116,0.0006015911,-0.0001134514,-0.0013163079,0.0000582231,0.0000475832,0.0000061671,0.0001686712,0.0000358832,-0.0009858615,-0.0000427226,0.0116532431,-0.0018991128,-0.2002932361,-0.0029736541,-0.0637735324,-0.0242593523,-0.0304875098,0.0225053837,0.1440985464,-0.0613184722,-0.3892343874,0.0708925689,0.0383858926,-0.0078394616,0.0836597288,-0.0017746393,-0.3747279481,-0.0712977469
0.0310000000,0.0000648548,-0.0000113946,0.9955172577,0.9999999826,-0.0000027714,-0.0001472173,-0.0001141848,-0.0000825917,0.0000786354,0.0007608775,-0.0001781334,-0.0016643000,0.0001517308,0.0000954992,-0.0000033729,0.0002658654,0.0000355580,-0.0013270015,-0.0001456023,0.0142795605,-0.0026229043,-0.1558070764,-0.0053913924,-0.0877406046,-0.0245378368,-0.0417429941,0.0313985365,0.1704536868,-0.0604672055,-0.3273168893,0.1130308889,0.0571556263,-0.0109717230,0.1098766098,0.0012852616,-0.3206818013,-0.1325393720
0.0320000000,0.0000798006,-0.0000142592,0.9953823974,0.9999999729,-0.0000060945,-0.0001958970,-0.0001256100,-0.0001280160,0.0001099988,0.0009338075,-0.0002216695,-0.0019935379,0.0002777972,0.0001605123,-0.0000145558,0.0003865851,0.0000355638,-0.0016395464,-0.0003029226,0.0153653501,-0.0030661441,-0.1148175560,-0.0078530779,-0.1059368338,-0.0207121754,-0.0483660893,0.0298180254,0.1722040886,-0.0239549293,-0.3260679597,0.1372897196,0.0721073019,-0.0107354932,0.1303478252,-0.0028721542,-0.2974846378,-0.1801663732
0.0330000000,0.0000952172,-0.0000174931,0.9952858140,0.9999999590,-0.0000105854,-0.0002522555,-0.0001349093,-0.0001781121,0.0001362739,0.0011027679,-0.0002289194,-0.0023021006,0.0004237256,0.0002382744,-0.0000237225,0.0005235031,0.0000292995,-0.0019111912,-0.0005004558,0.0153740261,-0.0034107668,-0.0792299237,-0.0100130103,-0.1187851438,-0.0171465127,-0.0513670998,0.0221598913,0.1673566366,0.0018901388,-0.2821219710,0.1542730116,0.0827524240,-0.0072582112,0.1416196890,-0.0082587450,-0.2433941904,-0.2112967812
0.0340000000,0.0001102480,-0.0000210243,0.9952221760,0.9999999404,-0.0000160045,-0.0003138691,-0.0001430230,-0.0002300552,0.0001530639,0.0012682268,-0.0002240665,-0.0025506725,0.0005835431,0.0003247766,-0.0000294513,0.0006663255,0.0000214544,-0.0021238326,-0.0007188372,0.0145276917,-0.0036147592,-0.0489088815,-0.0115283979,-0.1268697416,-0.0153135452,-0.0522236181,0.0108893666,0.1624921093,0.0073008831,-0.2140544342,0.1634523994,0.0896729985,-0.0043481670,0.1426778385,-0.0070200538,-0.1811260091,-0.2226802698
0.0350000000,0.0001239794,-0.0000247430,0.9951863462,0.9999999169,-0.0000220967,-0.0003783827,-0.0001502997,-0.0002821392,0.0001597041,0.0014260528,-0.0002145632,-0.0027303549,0.0007454451,0.0004168003,-0.0000324039,0.0008065494,0.0000156690,-0.0022741410,-0.0009410063,0.0128028355,-0.0038560141,-0.0235242655,-0.0128404654,-0.1305142254,-0.0138305672,-0.0517888132,0.0039501583,0.1523458504,0.0121973496,-0.1470517240,0.1576613909,0.0941377318,-0.0015809288,0.1368953436,-0.0043784933,-0.1240953735,-0.2202703676
0.0360000000,0.0001356685,-0.0000287254,0.9951738084,0.9999998888,-0.0000288536,-0.0004438509,-0.0001567120,-0.0003333846,0.0001620002,0.0015710144,-0.0001965519,-0.0028644819,0.0008961913,0.0005125868,-0.0000329968,0.0009396937,0.0000125962,-0.0023960688,-0.0011555986,0.0105270257,-0.0040901167,-0.0020778295,-0.0141267512,-0.1309879837,-0.0116368986,-0.0506235786,0.0008635322,0.1369850746,0.0255198169,-0.1365694405,0.1417568945,0.0971751306,0.0002166274,0.1297609685,-0.0025764104,-0.1304301674,-0.2063077578
0.0370000000,0.0001449530,-0.0000328929,0.9951812530,0.9999998567,-0.0000361822,-0.0005090438,-0.0001619324,-0.0003832854,0.0001616505,0.0016998972,-0.0001638495,-0.0030129655,0.0010279658,0.0006105559,-0.0000319684,0.0010661753,0.0000087690,-0.0025335793,-0.0013519244,0.0080068912,-0.0042401386,0.0166373741,-0.0151032803,-0.1295403149,-0.0094139573,-0.0491484644,-0.0014718370,0.1212039422,0.0375774742,-0.1499338524,0.1240051157,0.0985063184,0.0019291901,0.1227848744,-0.0057588921,-0.1310991419,-0.1882333968
0.0380000000,0.0001515958,-0.0000371911,0.9952067541,0.9999998209,-0.0000438927,-0.0005732059,-0.0001664109,-0.0004316890,0.0001595901,0.0018144313,-0.0001278983,-0.0031223176,0.0011481929,0.0007090546,-0.0000296407,0.0011833613,0.0000016760,-0.0026201470,-0.0015329572,0.0052222317,-0.0043449362,0.0341986787,-0.0156207205,-0.1269099402,-0.0087245783,-0.0476351606,-0.0024416607,0.1079489171,0.0319846113,-0.0502260485,0.1172137903,0.0982066808,0.0024231760,0.1103889667,-0.0073665017,-0.0277295412,-0.1730862902
0.0390000000,0.0001553138,-0.0000415381,0.9952492226,0.9999997820,-0.0000517317,-0.0006357663,-0.0001706665,-0.0004785160,0.0001570637,0.0019146248,-0.0000992421,-0.0031017779,0.0012604973,0.0008064485,-0.0000278348,0.0012852575,-0.0000029478,-0.0025864244,-0.0016944291,0.0022171220,-0.0043221172,0.0505036140,-0.0156409252,-0.1232396940,-0.0080588127,-0.0459767845,-0.0025743908,0.0915909232,0.0274686466,0.0865585624,0.1054006372,0.0963339015,0.0010807652,0.0936581471,-0.0025341256,0.0940653716,-0.1485500134
0.0400000000,0.0001560339,-0.0000457966,0.9953072946,0.9999997406,-0.0000594839,-0.0006963540,-0.0001743796,-0.0005235471,0.0001543233,0.0019969885,-0.0000722867,-0.0029498254,0.0013572859,0.0009012017,-0.0000273450,0.0013708111,-0.0000043667,-0.0024319283,-0.0018279954,-0.0007752176,-0.0041764356,0.0653888874,-0.0152701549,-0.1190264221,-0.0067087003,-0.0440562683,-0.0029409574,0.0728462282,0.0270412107,0.2135242052,0.0871805267,0.0929347254,-0.0000600086,0.0774452412,-0.0002476045,0.2109672716,-0.1172719026
0.0410000000,0.0001537871,-0.0000498532,0.9953794664,0.9999996972,-0.0000669554,-0.0007547200,-0.0001772785,-0.0005665977,0.0001510952,0.0020598321,-0.0000433804,-0.0026887629,0.0014326892,0.0009918869,-0.0000278527,0.0014405080,-0.0000035755,-0.0021767221,-0.0019264423,-0.0036975784,-0.0039188085,0.0786727790,-0.0145246871,-0.1143875394,-0.0047759094,-0.0420408009,-0.0035648512,0.0526905862,0.0317436171,0.2997092251,0.0626059835,0.0882410621,-0.0008815365,0.0622709171,0.0016328347,0.2922948598,-0.0784947851
0.0420000000,0.0001486891,-0.0000536026,0.9954640453,0.9999996526,-0.0000739723,-0.0008106906,-0.0001790735,-0.0006076346,0.0001470954,0.0021022955,-0.0000071479,-0.0023682547,0.0014808894,0.0010773335,-0.0000289256,0.0014960959,-0.0000016179,-0.0018610988,-0.0019831404,-0.0064723877,-0.0035668194,0.0901713385,-0.0134613585,-0.1094491810,-0.0023392905,-0.0400396960,-0.0044785641,0.0322990435,0.0413179485,0.3333380292,0.0332495988,0.0824959371,-0.0011646086,0.0492683680,0.0020147993,0.3329349743,-0.0341969630
0.0430000000,0.0001408897,-0.0000569729,0.9955591476,0.9999996073,-0.0000803999,-0.0008641071,-0.0001795813,-0.0006466684,0.0001420686,0.0021246773,0.0000399002,-0.0020341627,0.0014987881,0.0011566646,-0.0000298431,0.0015396306,-0.0000000665,-0.0015200150,-0.0019956506,-0.0091055230,-0.0031834112,0.0996883447,-0.0122115737,-0.1041510551,0.0003636248,-0.0380074300,-0.0057114840,0.0126293158,0.0527145103,0.3312713844,0.0042221086,0.0762510805,-0.0001462202,0.0379578509,0.0007542650,0.3465574639,0.0031843553
0.0440000000,0.0001306071,-0.0000599766,0.9956626370,0.9999995618,-0.0000861549,-0.0009149054,-0.0001788920,-0.0006839414,0.0001356362,0.0021295256,0.0000953105,-0.0017092680,0.0014976387,0.0012299589,-0.0000288227,0.0015723587,0.0000004965,-0.0011774286,-0.0019851642,-0.0113428581,-0.0028313508,0.1067410144,-0.0106978522,-0.0992431706,0.0019951978,-0.0366701385,-0.0068291363,-0.0011011768,0.0558802670,0.3126303292,-0.0057578332,0.0702602487,0.0021125634,0.0278179555,0.0013909856,0.3275911648,0.0194996927
0.0450000000,0.0001183427,-0.0000626376,0.9957713566,0.9999995160,-0.0000910934,-0.0009633637,-0.0001778431,-0.0007200599,0.0001283361,0.0021246183,0.0001494697,-0.0014249408,0.0014882275,0.0012969831,-0.0000256664,0.0015958335,0.0000033557,-0.0008813783,-0.0019523240,-0.0131532586,-0.0024970731,0.1100744471,-0.0090232646,-0.0945031768,0.0020274560,-0.0355107689,-0.0077720542,-0.0080623252,0.0515642956,0.2520156701,-0.0134877430,0.0637112908,0.0042306309,0.0192649789,0.0041757064,0.2616201857,0.0475160453
0.0460000000,0.0001042989,-0.0000649825,0.9958816058,0.9999994705,-0.0000952061,-0.0010092350,-0.0001769780,-0.0007547457,0.0001201153,0.0021139725,0.0001969049,-0.0012045600,0.0014682125,0.0013572419,-0.0000203985,0.0016106389,0.0000085796,-0.0006523073,-0.0018884338,-0.0149648062,-0.0021904106,0.1098709922,-0.0073919860,-0.0887431277,0.0013982278,-0.0337431553,-0.0087582426,-0.0133553908,0.0427863944,0.1924207922,-0.0275296091,0.0567236225,0.0062176842,0.0100377316,0.0061389758,0.2000506710,0.0808101839
0.0470000000,0.0000884170,-0.0000669895,0.9959900928,0.9999994262,-0.0000984878,-0.0010519975,-0.0001763561,-0.0007873536,0.0001104954,0.0020977115,0.0002340973,-0.0010294339,0.0014319907,0.0014102495,-0.0000136766,0.0016160860,0.0000146298,-0.0004725787,-0.0017899162,-0.0167627812,-0.0018087130,0.1066508888,-0.0056860053,-0.0823488110,0.0012060737,-0.0313879114,-0.0106140167,-0.0190939198,0.0310793541,0.1637312613,-0.0452478164,0.0492014448,0.0070329754,0.0011333293,0.0056477638,0.1632545290,0.1165206499
0.0480000000,0.0000708451,-0.0000685809,0.9960940989,0.9999993836,-0.0001008988,-0.0010916424,-0.0001756814,-0.0008173544,0.0000986671,0.0020759077,0.0002583090,-0.0008668285,0.0013773997,0.0014554774,-0.0000064704,0.0016131869,0.0000200341,-0.0003203082,-0.0016551977,-0.0183411261,-0.0013643972,0.1010063944,-0.0039176625,-0.0763191738,0.0015816510,-0.0285380242,-0.0131948289,-0.0244751146,0.0171772058,0.1653346726,-0.0639458024,0.0411764281,0.0073563898,-0.0067706160,0.0053179937,0.1429515919,0.1527888330
